"date","tmin","tmax","rain","year","month","day","wy"
05/05/42,-0.555555555555556,16.6666666666667,0,1942,5,5,1942
05/06/42,0,19.4444444444444,0,1942,5,6,1942
05/07/42,1.11111111111111,15.5555555555556,0,1942,5,7,1942
05/08/42,0,16.6666666666667,0,1942,5,8,1942
05/09/42,0,16.6666666666667,0,1942,5,9,1942
05/10/42,-2.22222222222222,12.2222222222222,0,1942,5,10,1942
05/11/42,-5,11.1111111111111,11.176,1942,5,11,1942
05/12/42,-3.33333333333333,2.77777777777778,0,1942,5,12,1942
05/13/42,-5,6.66666666666667,1.27,1942,5,13,1942
05/14/42,-2.22222222222222,10.5555555555556,0,1942,5,14,1942
05/15/42,-1.11111111111111,8.88888888888889,11.684,1942,5,15,1942
05/16/42,-3.33333333333333,6.11111111111111,0,1942,5,16,1942
05/17/42,-2.22222222222222,12.7777777777778,0,1942,5,17,1942
05/18/42,-1.11111111111111,16.6666666666667,0,1942,5,18,1942
05/19/42,0.555555555555556,13.8888888888889,0,1942,5,19,1942
05/20/42,1.11111111111111,17.2222222222222,0,1942,5,20,1942
05/21/42,5,22.2222222222222,0,1942,5,21,1942
05/22/42,2.22222222222222,19.4444444444444,0,1942,5,22,1942
05/23/42,0,15,0,1942,5,23,1942
05/24/42,2.22222222222222,16.6666666666667,0,1942,5,24,1942
05/25/42,1.11111111111111,15,1.27,1942,5,25,1942
05/26/42,-1.66666666666667,8.33333333333333,14.478,1942,5,26,1942
05/27/42,-1.66666666666667,13.8888888888889,0,1942,5,27,1942
05/28/42,-1.11111111111111,13.8888888888889,0,1942,5,28,1942
05/29/42,-2.77777777777778,8.33333333333333,0,1942,5,29,1942
05/30/42,-1.66666666666667,13.3333333333333,0,1942,5,30,1942
05/31/42,-1.66666666666667,15.5555555555556,0,1942,5,31,1942
06/01/42,1.66666666666667,15.5555555555556,0,1942,6,1,1942
06/02/42,1.66666666666667,12.7777777777778,0,1942,6,2,1942
06/03/42,0,13.8888888888889,0,1942,6,3,1942
06/04/42,3.33333333333333,19.4444444444444,0,1942,6,4,1942
06/05/42,6.11111111111111,20,0,1942,6,5,1942
06/06/42,5,19.4444444444444,0,1942,6,6,1942
06/07/42,0.555555555555556,10,0,1942,6,7,1942
06/08/42,6.89509564509564,9.44444444444444,0,1942,6,8,1942
06/09/42,6.89509564509564,19.7475209763539,0,1942,6,9,1942
06/10/42,6.89509564509564,19.7475209763539,0,1942,6,10,1942
06/11/42,5.55555555555556,19.7475209763539,0,1942,6,11,1942
06/12/42,6.89509564509564,19.4444444444444,0,1942,6,12,1942
06/13/42,5.55555555555556,22.2222222222222,0,1942,6,13,1942
06/14/42,6.66666666666667,21.6666666666667,0,1942,6,14,1942
06/15/42,7.77777777777778,26.1111111111111,0,1942,6,15,1942
06/16/42,7.22222222222222,27.2222222222222,0,1942,6,16,1942
06/17/42,7.22222222222222,26.1111111111111,0,1942,6,17,1942
06/18/42,5,26.6666666666667,0,1942,6,18,1942
06/19/42,6.66666666666667,26.1111111111111,0,1942,6,19,1942
06/20/42,4.44444444444444,21.1111111111111,0,1942,6,20,1942
06/21/42,5,23.8888888888889,0,1942,6,21,1942
06/22/42,8.33333333333333,24.4444444444444,0,1942,6,22,1942
06/23/42,8.33333333333333,24.4444444444444,0,1942,6,23,1942
06/24/42,7.22222222222222,22.2222222222222,0,1942,6,24,1942
06/25/42,6.11111111111111,20,0,1942,6,25,1942
06/26/42,1.11111111111111,15.5555555555556,0,1942,6,26,1942
06/27/42,1.66666666666667,18.3333333333333,0,1942,6,27,1942
06/28/42,7.22222222222222,22.2222222222222,0,1942,6,28,1942
06/29/42,11.6666666666667,27.7777777777778,0,1942,6,29,1942
06/30/42,11.6666666666667,27.7777777777778,0,1942,6,30,1942
07/01/42,12.7777777777778,28.8888888888889,0,1942,7,1,1942
07/02/42,12.7777777777778,29.4444444444444,0,1942,7,2,1942
07/03/42,12.7777777777778,30,0,1942,7,3,1942
07/04/42,14.4444444444444,29.4444444444444,0,1942,7,4,1942
07/05/42,12.7777777777778,28.3333333333333,0,1942,7,5,1942
07/06/42,11.6666666666667,27.7777777777778,0,1942,7,6,1942
07/07/42,11.6666666666667,26.6666666666667,0,1942,7,7,1942
07/08/42,10.5555555555556,26.6666666666667,0,1942,7,8,1942
07/09/42,17.7777777777778,25.5555555555556,0,1942,7,9,1942
07/10/42,9.44444444444444,22.7777777777778,0,1942,7,10,1942
07/11/42,8.33333333333333,22.7777777777778,0,1942,7,11,1942
07/12/42,7.77777777777778,25,0,1942,7,12,1942
07/13/42,11.1111111111111,25,0,1942,7,13,1942
07/14/42,11.1111111111111,26.1111111111111,0,1942,7,14,1942
07/15/42,10.5555555555556,24.4444444444444,0,1942,7,15,1942
07/16/42,8.33333333333333,21.1111111111111,0,1942,7,16,1942
07/17/42,7.22222222222222,21.1111111111111,0,1942,7,17,1942
07/18/42,7.22222222222222,23.8888888888889,0,1942,7,18,1942
07/19/42,9.44444444444444,25.5555555555556,0,1942,7,19,1942
07/20/42,10.5555555555556,26.6666666666667,0,1942,7,20,1942
07/21/42,12.2222222222222,27.7777777777778,0,1942,7,21,1942
07/22/42,15,30.5555555555556,0,1942,7,22,1942
07/23/42,16.1111111111111,32.2222222222222,0,1942,7,23,1942
07/24/42,16.6666666666667,31.1111111111111,0,1942,7,24,1942
07/25/42,15,30,0,1942,7,25,1942
07/26/42,11.1111111111111,28.3333333333333,0,1942,7,26,1942
07/27/42,12.7777777777778,31.6666666666667,0,1942,7,27,1942
07/28/42,12.7777777777778,25.5555555555556,0,1942,7,28,1942
07/29/42,10,23.8888888888889,0,1942,7,29,1942
07/30/42,8.88888888888889,26.1111111111111,0,1942,7,30,1942
07/31/42,8.88888888888889,23.8888888888889,0,1942,7,31,1942
08/01/42,7.22222222222222,23.3333333333333,0,1942,8,1,1942
08/02/42,7.77777777777778,25.5555555555556,0,1942,8,2,1942
08/03/42,8.33333333333333,28.3333333333333,0,1942,8,3,1942
08/04/42,7.22222222222222,27.2222222222222,0,1942,8,4,1942
08/05/42,12.2222222222222,27.2222222222222,0,1942,8,5,1942
08/06/42,11.6666666666667,27.2222222222222,0,1942,8,6,1942
08/07/42,11.6666666666667,27.7777777777778,0,1942,8,7,1942
08/08/42,7.77777777777778,30,0,1942,8,8,1942
08/09/42,13.8888888888889,28.3333333333333,0,1942,8,9,1942
08/10/42,11.6666666666667,21.6666666666667,0,1942,8,10,1942
08/11/42,9.44444444444444,22.7777777777778,0,1942,8,11,1942
08/12/42,10.5555555555556,25,0,1942,8,12,1942
08/13/42,15,26.1111111111111,0,1942,8,13,1942
08/14/42,11.6666666666667,26.1111111111111,0,1942,8,14,1942
08/15/42,12.2222222222222,27.7777777777778,0,1942,8,15,1942
08/16/42,12.7777777777778,27.7777777777778,0,1942,8,16,1942
08/17/42,13.8888888888889,27.7777777777778,0,1942,8,17,1942
08/18/42,12.7777777777778,28.8888888888889,0,1942,8,18,1942
08/19/42,12.2222222222222,26.6666666666667,0,1942,8,19,1942
08/20/42,10.5555555555556,25.5555555555556,0,1942,8,20,1942
08/21/42,9.44444444444444,26.1111111111111,0,1942,8,21,1942
08/22/42,12.2222222222222,28.3333333333333,0,1942,8,22,1942
08/23/42,13.3333333333333,27.7777777777778,0,1942,8,23,1942
08/24/42,11.6666666666667,25,0,1942,8,24,1942
08/25/42,7.77777777777778,22.2222222222222,0,1942,8,25,1942
08/26/42,5.55555555555556,20.5555555555556,0,1942,8,26,1942
08/27/42,4.44444444444444,18.3333333333333,0,1942,8,27,1942
08/28/42,2.22222222222222,16.1111111111111,0,1942,8,28,1942
08/29/42,1.11111111111111,15.5555555555556,0,1942,8,29,1942
08/30/42,4.44444444444444,20.5555555555556,0,1942,8,30,1942
08/31/42,7.77777777777778,22.2222222222222,0,1942,8,31,1942
09/01/42,8.88888888888889,22.2222222222222,0,1942,9,1,1942
09/02/42,5.55555555555556,21.1111111111111,0,1942,9,2,1942
09/03/42,7.22222222222222,20,0,1942,9,3,1942
09/04/42,7.22222222222222,21.1111111111111,0,1942,9,4,1942
09/05/42,5,21.1111111111111,0,1942,9,5,1942
09/06/42,6.66666666666667,22.7777777777778,0,1942,9,6,1942
09/07/42,8.33333333333333,26.6666666666667,0,1942,9,7,1942
09/08/42,6.11111111111111,21.1111111111111,0,1942,9,8,1942
09/09/42,0.555555555555556,13.8888888888889,0,1942,9,9,1942
09/10/42,3.33333333333333,13.3333333333333,0,1942,9,10,1942
09/11/42,2.22222222222222,17.2222222222222,0,1942,9,11,1942
09/12/42,5,21.1111111111111,0,1942,9,12,1942
09/13/42,7.22222222222222,22.2222222222222,0,1942,9,13,1942
09/14/42,7.77777777777778,23.8888888888889,0,1942,9,14,1942
09/15/42,9.44444444444444,26.1111111111111,0,1942,9,15,1942
09/16/42,10.5555555555556,25,0,1942,9,16,1942
09/17/42,8.88888888888889,24.4444444444444,0,1942,9,17,1942
09/18/42,6.11111111111111,23.8888888888889,0,1942,9,18,1942
09/19/42,7.22222222222222,21.1111111111111,0,1942,9,19,1942
09/20/42,6.11111111111111,20.9962039601929,0,1942,9,20,1942
09/21/42,7.71128568494557,20.9962039601929,0,1942,9,21,1942
09/22/42,7.77777777777778,23.8888888888889,0,1942,9,22,1942
09/23/42,9.44444444444444,24.4444444444444,0,1942,9,23,1942
09/24/42,14.4444444444444,24.4444444444444,0,1942,9,24,1942
09/25/42,7.77777777777778,23.8888888888889,0,1942,9,25,1942
09/26/42,9.44444444444444,24.4444444444444,0,1942,9,26,1942
09/27/42,7.77777777777778,21.1111111111111,0,1942,9,27,1942
09/28/42,5,17.2222222222222,0,1942,9,28,1942
09/29/42,3.88888888888889,17.2222222222222,0,1942,9,29,1942
09/30/42,5.55555555555556,21.6666666666667,0,1942,9,30,1942
10/01/42,8.88888888888889,20,0,1942,10,1,1943
10/02/42,4.44444444444444,20.5555555555556,0,1942,10,2,1943
10/03/42,7.77777777777778,21.1111111111111,0,1942,10,3,1943
10/04/42,6.66666666666667,23.8888888888889,0,1942,10,4,1943
10/05/42,9.44444444444444,24.4444444444444,0,1942,10,5,1943
10/06/42,10,23.3333333333333,0,1942,10,6,1943
10/07/42,8.33333333333333,21.1111111111111,0,1942,10,7,1943
10/08/42,8.88888888888889,21.6666666666667,0,1942,10,8,1943
10/09/42,16.1111111111111,20.5555555555556,0,1942,10,9,1943
10/10/42,-0.555555555555556,17.2222222222222,0,1942,10,10,1943
10/11/42,3.88888888888889,11.6666666666667,1.524,1942,10,11,1943
10/12/42,-0.555555555555556,7.77777777777778,0,1942,10,12,1943
10/13/42,-3.33333333333333,9.44444444444444,0,1942,10,13,1943
10/14/42,0,15,0,1942,10,14,1943
10/15/42,2.77777777777778,12.7777777777778,0,1942,10,15,1943
10/16/42,3.88888888888889,16.1111111111111,0,1942,10,16,1943
10/17/42,2.77777777777778,16.1111111111111,0,1942,10,17,1943
10/18/42,3.72006102212052,15.5481685261603,0,1942,10,18,1943
10/19/42,3.72006102212052,15.5481685261603,0,1942,10,19,1943
10/20/42,3.72006102212052,15.5481685261603,0,1942,10,20,1943
10/21/42,3.72006102212052,15.5481685261603,0,1942,10,21,1943
10/22/42,3.72006102212052,15.5481685261603,0,1942,10,22,1943
10/23/42,3.88888888888889,22.2222222222222,0,1942,10,23,1943
10/24/42,0,17.7777777777778,0,1942,10,24,1943
10/25/42,2.22222222222222,19.4444444444444,0,1942,10,25,1943
10/26/42,2.22222222222222,17.7777777777778,0,1942,10,26,1943
10/27/42,0,13.3333333333333,0,1942,10,27,1943
10/28/42,-3.88888888888889,6.66666666666667,0.254,1942,10,28,1943
10/29/42,-5.55555555555556,6.11111111111111,0,1942,10,29,1943
10/30/42,-3.33333333333333,11.1111111111111,0,1942,10,30,1943
10/31/42,-1.66666666666667,14.4444444444444,0,1942,10,31,1943
11/01/42,1.66666666666667,18.3333333333333,0,1942,11,1,1943
11/02/42,3.33333333333333,19.4444444444444,0,1942,11,2,1943
11/03/42,0.555555555555556,13.3333333333333,8.636,1942,11,3,1943
11/04/42,-6.66666666666667,6.66666666666667,0,1942,11,4,1943
11/05/42,-5,5,0,1942,11,5,1943
11/06/42,-4.44444444444444,12.7777777777778,0,1942,11,6,1943
11/07/42,-2.22222222222222,14.4444444444444,0,1942,11,7,1943
11/08/42,-1.11111111111111,13.3333333333333,0,1942,11,8,1943
11/09/42,-1.66666666666667,16.1111111111111,0,1942,11,9,1943
11/10/42,0,15.5555555555556,0,1942,11,10,1943
11/11/42,1.66666666666667,18.8888888888889,0,1942,11,11,1943
11/12/42,2.22222222222222,18.8888888888889,0,1942,11,12,1943
11/13/42,2.22222222222222,21.1111111111111,0,1942,11,13,1943
11/14/42,2.22222222222222,15,0,1942,11,14,1943
11/15/42,-1.66666666666667,10,16.002,1942,11,15,1943
11/16/42,-7.22222222222222,2.77777777777778,2.54,1942,11,16,1943
11/17/42,-1.66666666666667,6.11111111111111,41.402,1942,11,17,1943
11/18/42,2.22222222222222,5.55555555555556,44.196,1942,11,18,1943
11/19/42,-3.88888888888889,5,50.292,1942,11,19,1943
11/20/42,-10.5555555555556,3.33333333333333,0,1942,11,20,1943
11/21/42,-5,6.11111111111111,0,1942,11,21,1943
11/22/42,-1.11111111111111,11.1111111111111,0,1942,11,22,1943
11/23/42,2.22222222222222,15,0,1942,11,23,1943
11/24/42,1.11111111111111,12.7777777777778,0,1942,11,24,1943
11/25/42,-1.66666666666667,12.2222222222222,0,1942,11,25,1943
11/26/42,-0.538881309686221,10.0685277904213,0,1942,11,26,1943
11/27/42,-2.22222222222222,14.4444444444444,0,1942,11,27,1943
11/28/42,-1.66666666666667,11.1111111111111,0,1942,11,28,1943
11/29/42,-1.66666666666667,11.6666666666667,0,1942,11,29,1943
11/30/42,0,12.2222222222222,0,1942,11,30,1943
12/01/42,0.555555555555556,13.3333333333333,0,1942,12,1,1943
12/02/42,-3.33333333333333,8.88888888888889,0,1942,12,2,1943
12/03/42,-3.33333333333333,5,0,1942,12,3,1943
12/04/42,-5.55555555555556,3.88888888888889,0,1942,12,4,1943
12/05/42,-7.77777777777778,1.66666666666667,0,1942,12,5,1943
12/06/42,-8.33333333333333,1.11111111111111,0,1942,12,6,1943
12/07/42,-10.5555555555556,3.88888888888889,3.048,1942,12,7,1943
12/08/42,-8.88888888888889,6.11111111111111,0,1942,12,8,1943
12/09/42,-6.66666666666667,6.11111111111111,0,1942,12,9,1943
12/10/42,-3.88888888888889,7.22222222222222,0,1942,12,10,1943
12/11/42,-1.66666666666667,11.1111111111111,0,1942,12,11,1943
12/12/42,-1.11111111111111,13.8888888888889,0,1942,12,12,1943
12/13/42,-1.66666666666667,12.2222222222222,0,1942,12,13,1943
12/14/42,-3.10185185185185,6.90234202386213,0,1942,12,14,1943
12/15/42,-1.11111111111111,15,0,1942,12,15,1943
12/16/42,1.11111111111111,15.5555555555556,0,1942,12,16,1943
12/17/42,-1.66666666666667,10.5555555555556,0,1942,12,17,1943
12/18/42,-4.44444444444444,7.77777777777778,0,1942,12,18,1943
12/19/42,-2.22222222222222,15.5555555555556,0,1942,12,19,1943
12/20/42,-6.11111111111111,11.1111111111111,0,1942,12,20,1943
12/21/42,-3.33333333333333,11.6666666666667,0,1942,12,21,1943
12/22/42,0.555555555555556,7.77777777777778,1.27,1942,12,22,1943
12/23/42,0.555555555555556,6.66666666666667,33.02,1942,12,23,1943
12/24/42,-0.555555555555556,5.55555555555556,46.99,1942,12,24,1943
12/25/42,-1.66666666666667,1.66666666666667,30.48,1942,12,25,1943
12/26/42,-10,2.77777777777778,0,1942,12,26,1943
12/27/42,-1.66666666666667,10,0,1942,12,27,1943
12/28/42,-0.555555555555556,8.88888888888889,0,1942,12,28,1943
12/29/42,-2.77777777777778,8.88888888888889,0,1942,12,29,1943
12/30/42,-1.66666666666667,9.44444444444444,0,1942,12,30,1943
12/31/42,-1.11111111111111,12.2222222222222,0,1942,12,31,1943
01/01/43,-1.66666666666667,10.5555555555556,0,1943,1,1,1943
01/02/43,-5,7.22222222222222,0,1943,1,2,1943
01/03/43,-4.44444444444444,10.5555555555556,0,1943,1,3,1943
01/04/43,-3.88888888888889,10.5555555555556,0,1943,1,4,1943
01/05/43,-3.88888888888889,8.33333333333333,0,1943,1,5,1943
01/06/43,-5.55555555555556,5.55555555555556,0,1943,1,6,1943
01/07/43,-3.88888888888889,10.5555555555556,0,1943,1,7,1943
01/08/43,-2.22222222222222,12.2222222222222,0,1943,1,8,1943
01/09/43,-3.33333333333333,11.6666666666667,0,1943,1,9,1943
01/10/43,-2.22222222222222,8.88888888888889,0,1943,1,10,1943
01/11/43,-3.88888888888889,9.44444444444444,0,1943,1,11,1943
01/12/43,-3.88888888888889,10.5555555555556,0,1943,1,12,1943
01/13/43,-3.33333333333333,15,0,1943,1,13,1943
01/14/43,1.66666666666667,18.8888888888889,0,1943,1,14,1943
01/15/43,1.66666666666667,17.2222222222222,0,1943,1,15,1943
01/16/43,-1.66666666666667,12.2222222222222,0,1943,1,16,1943
01/17/43,-8.33333333333333,6.11111111111111,0,1943,1,17,1943
01/18/43,-12.2222222222222,7.22222222222222,0,1943,1,18,1943
01/19/43,-11.6666666666667,7.77777777777778,0,1943,1,19,1943
01/20/43,-2.22222222222222,3.33333333333333,27.94,1943,1,20,1943
01/21/43,-0.555555555555556,3.88888888888889,81.28,1943,1,21,1943
01/22/43,-0.555555555555556,2.77777777777778,92.71,1943,1,22,1943
01/23/43,-2.77777777777778,3.88888888888889,119.888,1943,1,23,1943
01/24/43,-7.22222222222222,2.22222222222222,12.7,1943,1,24,1943
01/25/43,-8.88888888888889,2.77777777777778,2.54,1943,1,25,1943
01/26/43,-3.88888888888889,1.66666666666667,15.748,1943,1,26,1943
01/27/43,-4.44444444444444,3.88888888888889,7.62,1943,1,27,1943
01/28/43,-8.33333333333333,3.88888888888889,0,1943,1,28,1943
01/29/43,-3.88888888888889,2.77777777777778,9.144,1943,1,29,1943
01/30/43,-3.65647526721352,6.61669606114051,54.61,1943,1,30,1943
01/31/43,-7.22222222222222,4.44444444444444,0,1943,1,31,1943
02/01/43,-7.22222222222222,5.55555555555556,0,1943,2,1,1943
02/02/43,-6.66666666666667,3.33333333333333,0,1943,2,2,1943
02/03/43,-3.88888888888889,2.77777777777778,0,1943,2,3,1943
02/04/43,-6.11111111111111,5.55555555555556,0,1943,2,4,1943
02/05/43,-3.33333333333333,6.11111111111111,0,1943,2,5,1943
02/06/43,-2.22222222222222,8.88888888888889,0,1943,2,6,1943
02/07/43,-3.88888888888889,7.22222222222222,0,1943,2,7,1943
02/08/43,-6.11111111111111,1.66666666666667,44.958,1943,2,8,1943
02/09/43,-15.5555555555556,-0.555555555555556,7.62,1943,2,9,1943
02/10/43,-11.6666666666667,6.66666666666667,0,1943,2,10,1943
02/11/43,-2.22222222222222,11.6666666666667,0,1943,2,11,1943
02/12/43,-1.66666666666667,14.4444444444444,0,1943,2,12,1943
02/13/43,-0.555555555555556,15.5555555555556,0,1943,2,13,1943
02/14/43,-1.11111111111111,16.1111111111111,0,1943,2,14,1943
02/15/43,-0.555555555555556,16.1111111111111,0,1943,2,15,1943
02/16/43,-2.22222222222222,12.7777777777778,0,1943,2,16,1943
02/17/43,-3.33333333333333,10.5555555555556,0,1943,2,17,1943
02/18/43,-2.77777777777778,12.7777777777778,0,1943,2,18,1943
02/19/43,-0.555555555555556,15.5555555555556,0,1943,2,19,1943
02/20/43,0.555555555555556,14.4444444444444,0,1943,2,20,1943
02/21/43,-0.555555555555556,7.77777777777778,24.13,1943,2,21,1943
02/22/43,-1.66666666666667,2.22222222222222,25.4,1943,2,22,1943
02/23/43,-0.555555555555556,3.33333333333333,17.78,1943,2,23,1943
02/24/43,-3.88888888888889,1.11111111111111,25.908,1943,2,24,1943
02/25/43,-10,3.88888888888889,0,1943,2,25,1943
02/26/43,-6.11111111111111,4.44444444444444,0,1943,2,26,1943
02/27/43,-7.77777777777778,3.33333333333333,0,1943,2,27,1943
02/28/43,-7.22222222222222,8.33333333333333,0,1943,2,28,1943
03/01/43,-5.55555555555556,8.33333333333333,0,1943,3,1,1943
03/02/43,-3.88888888888889,10,0,1943,3,2,1943
03/03/43,-0.555555555555556,7.22222222222222,11.43,1943,3,3,1943
03/04/43,-0.555555555555556,3.33333333333333,22.352,1943,3,4,1943
03/05/43,-0.555555555555556,3.88888888888889,26.924,1943,3,5,1943
03/06/43,-4.44444444444444,6.66666666666667,12.192,1943,3,6,1943
03/07/43,-3.88888888888889,5.55555555555556,0,1943,3,7,1943
03/08/43,1.11111111111111,6.11111111111111,27.432,1943,3,8,1943
03/09/43,1.66666666666667,7.77777777777778,83.058,1943,3,9,1943
03/10/43,0,7.22222222222222,62.484,1943,3,10,1943
03/11/43,-3.33333333333333,3.33333333333333,3.556,1943,3,11,1943
03/12/43,-2.22222222222222,11.6666666666667,0,1943,3,12,1943
03/13/43,-2.22222222222222,10,0,1943,3,13,1943
03/14/43,-0.555555555555556,7.22222222222222,12.954,1943,3,14,1943
03/15/43,-2.77777777777778,4.44444444444444,4.572,1943,3,15,1943
03/16/43,-4.44444444444444,8.33333333333333,0,1943,3,16,1943
03/17/43,-1.66666666666667,6.11111111111111,48.006,1943,3,17,1943
03/18/43,-5.55555555555556,3.88888888888889,24.13,1943,3,18,1943
03/19/43,-5.55555555555556,3.88888888888889,0,1943,3,19,1943
03/20/43,-6.11111111111111,7.77777777777778,0,1943,3,20,1943
03/21/43,-2.22222222222222,5.55555555555556,5.08,1943,3,21,1943
03/22/43,-2.22222222222222,3.33333333333333,19.812,1943,3,22,1943
03/23/43,-5.55555555555556,7.77777777777778,0,1943,3,23,1943
03/24/43,-2.77777777777778,11.6666666666667,0,1943,3,24,1943
03/25/43,-1.66666666666667,17.7777777777778,0,1943,3,25,1943
03/26/43,-1.11111111111111,13.8888888888889,0,1943,3,26,1943
03/27/43,-1.66666666666667,14.4444444444444,0,1943,3,27,1943
03/28/43,0.555555555555556,15,0,1943,3,28,1943
03/29/43,0,12.2222222222222,0,1943,3,29,1943
03/30/43,-5,5.55555555555556,17.018,1943,3,30,1943
03/31/43,-2.22222222222222,13.8888888888889,0,1943,3,31,1943
04/01/43,0,16.6666666666667,0,1943,4,1,1943
04/02/43,0.555555555555556,17.2222222222222,0,1943,4,2,1943
04/03/43,0,15.5555555555556,0,1943,4,3,1943
04/04/43,-0.555555555555556,13.8888888888889,0,1943,4,4,1943
04/05/43,-1.66666666666667,11.1111111111111,0,1943,4,5,1943
04/06/43,-1.66666666666667,9.44444444444444,16.51,1943,4,6,1943
04/07/43,-5.55555555555556,5.55555555555556,0,1943,4,7,1943
04/08/43,-1.21993911719939,9.92205410362219,30.48,1943,4,8,1943
04/09/43,-9.44444444444444,2.77777777777778,9.906,1943,4,9,1943
04/10/43,-6.66666666666667,4.44444444444444,0,1943,4,10,1943
04/11/43,-3.88888888888889,5,2.54,1943,4,11,1943
04/12/43,-2.22222222222222,10,5.08,1943,4,12,1943
04/13/43,-0.555555555555556,15,0,1943,4,13,1943
04/14/43,1.11111111111111,14.4444444444444,0,1943,4,14,1943
04/15/43,0.555555555555556,10,0,1943,4,15,1943
04/16/43,0,13.8888888888889,0,1943,4,16,1943
04/17/43,0,17.7777777777778,0,1943,4,17,1943
04/18/43,1.66666666666667,17.7777777777778,0,1943,4,18,1943
04/19/43,1.66666666666667,13.8888888888889,0,1943,4,19,1943
04/20/43,-0.555555555555556,14.4444444444444,0,1943,4,20,1943
04/21/43,1.66666666666667,14.4444444444444,0,1943,4,21,1943
04/22/43,1.66666666666667,20,0,1943,4,22,1943
04/23/43,2.22222222222222,18.3333333333333,0,1943,4,23,1943
04/24/43,1.66666666666667,15,0,1943,4,24,1943
04/25/43,1.66666666666667,12.7777777777778,0,1943,4,25,1943
04/26/43,-2.22222222222222,12.7777777777778,0,1943,4,26,1943
04/27/43,2.22222222222222,14.4444444444444,0,1943,4,27,1943
04/28/43,2.77777777777778,11.6666666666667,19.812,1943,4,28,1943
04/29/43,0,16.1111111111111,0,1943,4,29,1943
04/30/43,3.33333333333333,18.3333333333333,0,1943,4,30,1943
05/01/43,3.33333333333333,20.5555555555556,0,1943,5,1,1943
05/02/43,4.44444444444444,21.1111111111111,0,1943,5,2,1943
05/03/43,4.44444444444444,18.3333333333333,0,1943,5,3,1943
05/04/43,2.22222222222222,18.3333333333333,4.572,1943,5,4,1943
05/05/43,1.11111111111111,15.5555555555556,0,1943,5,5,1943
05/06/43,3.33333333333333,15.5555555555556,0,1943,5,6,1943
05/07/43,2.77777777777778,16.6666666666667,0,1943,5,7,1943
05/08/43,1.66666666666667,16.1111111111111,0,1943,5,8,1943
05/09/43,0.555555555555556,15.5555555555556,0,1943,5,9,1943
05/10/43,2.77777777777778,18.3333333333333,0,1943,5,10,1943
05/11/43,1.66666666666667,17.2222222222222,0,1943,5,11,1943
05/12/43,-0.555555555555556,15,0,1943,5,12,1943
05/13/43,-1.11111111111111,13.8888888888889,0,1943,5,13,1943
05/14/43,-2.77777777777778,13.8888888888889,0,1943,5,14,1943
05/15/43,-3.88888888888889,10.5555555555556,0,1943,5,15,1943
05/16/43,-5.55555555555556,8.33333333333333,0,1943,5,16,1943
05/17/43,-4.44444444444444,8.33333333333333,0,1943,5,17,1943
05/18/43,-1.66666666666667,15,0,1943,5,18,1943
05/19/43,1.66666666666667,16.6666666666667,0,1943,5,19,1943
05/20/43,2.22222222222222,18.3333333333333,0,1943,5,20,1943
05/21/43,3.33333333333333,18.8888888888889,0,1943,5,21,1943
05/22/43,5.55555555555556,20.5555555555556,0,1943,5,22,1943
05/23/43,7.77777777777778,23.3333333333333,0,1943,5,23,1943
05/24/43,8.33333333333333,24.4444444444444,0,1943,5,24,1943
05/25/43,8.33333333333333,23.8888888888889,0,1943,5,25,1943
05/26/43,6.66666666666667,21.6666666666667,0,1943,5,26,1943
05/27/43,6.66666666666667,21.1111111111111,0,1943,5,27,1943
05/28/43,5,19.4444444444444,0,1943,5,28,1943
05/29/43,3.33333333333333,21.6666666666667,0,1943,5,29,1943
05/30/43,2.77777777777778,15.5555555555556,0,1943,5,30,1943
05/31/43,3.88888888888889,16.1111111111111,0,1943,5,31,1943
06/01/43,7.77777777777778,13.3333333333333,0,1943,6,1,1943
06/02/43,2.77777777777778,11.1111111111111,0,1943,6,2,1943
06/03/43,-1.11111111111111,11.1111111111111,0,1943,6,3,1943
06/04/43,-1.11111111111111,10.5555555555556,0,1943,6,4,1943
06/05/43,-0.555555555555556,11.6666666666667,0,1943,6,5,1943
06/06/43,2.22222222222222,16.6666666666667,0,1943,6,6,1943
06/07/43,3.88888888888889,18.8888888888889,0,1943,6,7,1943
06/08/43,5.55555555555556,18.8888888888889,0,1943,6,8,1943
06/09/43,5,18.8888888888889,0,1943,6,9,1943
06/10/43,5,18.3333333333333,0,1943,6,10,1943
06/11/43,6.66666666666667,18.3333333333333,0,1943,6,11,1943
06/12/43,0,15,0,1943,6,12,1943
06/13/43,1.66666666666667,9.44444444444444,0,1943,6,13,1943
06/14/43,0.555555555555556,15.5555555555556,0,1943,6,14,1943
06/15/43,4.44444444444444,20.5555555555556,0,1943,6,15,1943
06/16/43,5,21.6666666666667,0,1943,6,16,1943
06/17/43,5,22.2222222222222,0,1943,6,17,1943
06/18/43,8.88888888888889,23.3333333333333,0,1943,6,18,1943
06/19/43,5.55555555555556,21.6666666666667,0,1943,6,19,1943
06/20/43,4.44444444444444,19.4444444444444,0,1943,6,20,1943
06/21/43,3.88888888888889,17.2222222222222,0,1943,6,21,1943
06/22/43,1.66666666666667,15.5555555555556,0,1943,6,22,1943
06/23/43,1.11111111111111,15.5555555555556,0,1943,6,23,1943
06/24/43,1.11111111111111,16.6666666666667,0,1943,6,24,1943
